"","x"
"1",-0.0614532934587655
"2",-0.380514621263367
"3",-1.43569001862742
"4",2.34453754903081
"5",-0.357476880093303
"6",0.823637173114327
"7",-0.526179606488225
"8",-0.862092733873999
"9",1.00488822227785
"10",-1.2804727083397
"11",-0.188427099643233
"12",-0.112945257184057
"13",-0.056364148919327
"14",-0.285596981281052
"15",0.542997761142847
"16",1.05645102644932
"17",1.9632284221956
"18",0.54221607011498
"19",0.258547049924971
"20",-0.961317081168291
"21",-0.387063442997515
"22",-0.623652288263306
"23",-1.25299510589432
"24",1.0831986646795
"25",-1.10127699608623
"26",0.832392150244291
"27",1.16975590041065
"28",0.375913007152021
"29",-0.237130657718951
"30",0.798617017148718
"31",-0.262458111080063
"32",1.43349343549902
"33",1.68830572070294
"34",0.590784527197061
"35",0.99391078580503
"36",0.602301315980567
"37",1.72327970862271
"38",0.572348046002101
"39",1.36786093048973
"40",-0.508596063975833
"41",0.0786754174134924
"42",-0.965321255101392
"43",1.92021530873445
"44",-0.38247028388786
"45",2.03781763030394
"46",-1.24386089428669
"47",0.443718389061769
"48",-0.384317406754741
"49",-0.581517328613946
"50",-0.201413847174598
"51",-0.0834195599974151
"52",0.954422973344073
"53",0.491565877405331
"54",1.5131030744672
"55",1.6746088390168
"56",0.253851485959816
"57",-0.609845442225282
"58",0.451644112959267
"59",-2.26238493661002
"60",0.0171834321368728
"61",-0.918326015829903
"62",-1.36034218620712
"63",1.20206419599973
"64",-2.3843210499926
"65",0.2137414701303
"66",-1.54374493894277
"67",-1.6429031619678
"68",-1.45819975245406
"69",-0.473218712772587
"70",-0.00747069813852996
"71",1.63143820926114
"72",-0.884355174285763
"73",-0.208344092707467
"74",-0.240497516019393
"75",1.1137197228063
"76",-0.462860474721387
"77",1.08033664915271
"78",-1.0893114566403
"79",0.0450406309676989
"80",-0.770485522125191
"81",-1.29777591868174
"82",-0.336019243615593
"83",-2.21775341739934
"84",0.497268889426737
"85",-0.686711532463005
"86",0.685746444460332
"87",-0.289277994960033
"88",-0.0764095742905551
"89",1.2278963570354
"90",0.41562877894874
"91",0.295365992084507
"92",-0.345309685119768
"93",0.0445765020620892
"94",0.693902537025704
"95",-0.0442031653659738
"96",-1.25927264484126
"97",-0.850648907399067
"98",-0.619153952965373
"99",0.194415355964328
"100",-0.795320604581744
"101",0.654527029526532
"102",0.320579675503317
"103",0.0629761139387098
"104",0.886564550138708
"105",0.639274541056373
"106",-0.988580986895962
"107",-0.204175471409405
"108",-0.50469827978266
"109",0.723876331835248
"110",-0.0846281053410833
"111",-2.62123973498787
"112",-1.87565505546012
"113",0.206239043242127
"114",1.18962869696779
"115",3.77614927829732
"116",2.63408879118082
"117",2.01970903969887
"118",0.666799486919112
"119",0.638904451497238
"120",0.347997612035318
"121",1.51784913116295
"122",-0.758746088318993
"123",2.03674899322402
"124",-0.336040525263268
"125",0.869183060154603
"126",2.04918823487943
"127",0.715660653352256
"128",2.87608697323826
"129",0.699855121251188
"130",1.05563915813926
"131",0.378490681037069
"132",2.36785347338575
"133",0.339569224520869
"134",1.9368358901206
"135",1.15659913636355
"136",0.743308970894212
"137",1.02441425152723
"138",-1.60108234142694
"139",-1.4476348942416
"140",-0.322005910288102
"141",0.750626156865067
"142",-0.0140508905840001
"143",-0.35051204512494
"144",-0.877008762164512
"145",-0.172007774958508
"146",0.106054752540473
"147",-0.996040322606547
"148",-0.0353387557356665
"149",-0.849387123511368
"150",-0.0526091721180327
"151",-0.934474044993421
"152",-0.90023233854708
"153",-0.203636169668189
"154",-1.25625106802096
"155",0.689624128282659
"156",0.0214860728847276
"157",-1.25088043760635
"158",1.0220752518493
"159",-2.05503326741134
"160",-0.594564874330275
"161",-0.512900996379807
"162",0.337322098876085
"163",-1.15041635361996
"164",-1.85417996402048
"165",-0.368829646035676
"166",0.143914568712341
"167",-0.085402307789319
"168",0.753998457942287
"169",0.735781282580956
"170",0.87322517729836
"171",0.529013561030577
"172",2.36820231235155
"173",2.54550332681388
"174",2.34448757158733
"175",-1.06066535603345
"176",0.105678398170849
"177",-1.05208385793101
"178",1.23096691030691
"179",1.36462831612545
"180",1.90430615427017
"181",2.38577471973352
"182",0.191554702037722
"183",0.503197731224026
"184",-1.05321761562798
"185",-1.12573641571128
"186",-1.14803784129168
"187",-0.101065154380889
"188",-1.84079537947239
"189",1.05925039900039
"190",0.315970861588326
"191",0.72785335189047
"192",1.78112340898705
"193",1.24070921326172
"194",0.343917788525082
"195",0.655722372330442
"196",1.65197414943487
"197",0.971277882630674
"198",0.479584660672741
"199",0.60901394388338
"200",-1.45024749339814
"201",-1.24376995536771
"202",0.260010396077919
"203",0.46955685229538
"204",0.490413855752709
"205",-1.03406376845345
"206",-1.17898608610837
"207",1.20652274125639
"208",-0.203658396672588
"209",0.993837607226541
"210",0.0730768620717803
"211",0.4296156282449
"212",0.0229371879578868
"213",0.426712186976828
"214",2.03233733568513
"215",1.90355641838831
"216",2.99544152721364
"217",0.0863023396064598
"218",2.07705827156207
"219",1.56828069022363
"220",-0.11967192306793
"221",-0.650129421057864
"222",0.0883287460389262
"223",-0.15822257100999
"224",0.207111257431052
"225",1.81408168648726
"226",0.445271083905077
"227",1.65694858426114
"228",-0.857542764279221
"229",1.97708838701967
"230",-0.113874145609921
"231",0.621980965295331
"232",0.0987437978516286
"233",0.940488998915734
"234",-0.582446558461953
"235",0.636049812590465
"236",2.3994448475613
"237",-1.11660141441168
"238",0.342103916387827
"239",-1.89672001676902
"240",0.0192754568336116
"241",-0.124839239910211
"242",0.462587193314589
"243",0.665751387015837
"244",0.833525942279402
"245",1.05860946378489
"246",0.620125048797914
"247",1.69484218328526
"248",0.810813562235746
"249",-1.55217276798576
"250",0.217609579720609
"251",-0.569031906367923
"252",-2.86502724741308
"253",-1.14291362145928
"254",-1.23494180092289
"255",-1.19394261793812
"256",-0.355622165671478
"257",0.246599709346072
"258",-1.27942123320388
"259",0.768817502949772
"260",1.86418477057434
"261",1.89911780286707
"262",0.852149969608588
"263",0.976066683350926
"264",0.046467036558659
"265",-0.886850346352293
"266",0.687021478228496
"267",1.77798563700417
"268",-0.183732624100395
"269",-0.49560003547263
"270",0.154335262971082
"271",-0.628889672252543
"272",0.514699921978201
"273",1.62519230573571
"274",0.170029441601731
"275",0.264124299114524
"276",-0.331298175474725
"277",-1.06475155337216
"278",-0.349713652943797
"279",0.0932877707786288
"280",0.739104458215526
"281",1.13180121826438
"282",0.581303012551009
"283",-0.488337598639779
"284",-1.00296580959233
"285",-0.973042549111499
"286",-0.932092165552381
"287",-0.461350710162907
"288",0.480476239229675
"289",-0.883206288434895
"290",0.371592857576806
"291",0.602269735956219
"292",-0.00614888056794564
"293",0.420294052682561
"294",-1.31965333458739
"295",-1.44131860526197
"296",-1.12516401568639
"297",-2.68253940612576
"298",1.35445932401503
"299",0.354478947569853
"300",0.789528395781962
